SPECIES;DETERMINED AS;NAME;LAT;LONG;MAX_AGE;MIN_AGE;MIS;PERIOD;EARLY_INTERVALL;LATE_INTERVALL;COUNTRY;STATE;REFERENCE;NOTIZ;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Medicine Hat Unit VII;50.099998;-110.699997;1.8;0.3;;;Irvingtonian;;CA;Alberta;C. S. Churcher. 1984.  In W. C. Mahaney (ed.), Correlation of Quaternary Chronologies;;;
Mammuthus columbi;Mammuthus columbi;Medicine Hat Unit XIII;50.099998;-110.699997;0.126;0.0117;5-1;;Late Pleistocene;;CA;Alberta;C. S. Churcher. 1984.  In W. C. Mahaney (ed.), Correlation of Quaternary Chronologies;;;
Mammuthus columbi;Mammuthus imperator;Medicine Hat Unit XIII;50.099998;-110.699997;0.126;0.0117;5-1;;Late Pleistocene;;CA;;C. S. Churcher. 1984.  In W. C. Mahaney (ed.), Correlation of Quaternary Chronologies;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Medicine Hat Unit XIII;50.099998;-110.699997;0.126;0.0117;;;Late Pleistocene;;CA;Alberta;C. S. Churcher. 1984.  In W. C. Mahaney (ed.), Correlation of Quaternary Chronologies;;;
Mammuthus columbi;Mammuthus columbi;Fort Qu'Appelle;50.799999;-103.900002;0.126;0.0117;5-1;;Late Pleistocene;;;;;;;
Mammuthus columbi;Mammuthus imperator;Fort Qu'Appelle;50.799999;-103.900002;0.126;0.0117;5-1;;Late Pleistocene;;;;;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Fort Qu'Appelle;50.799999;-103.900002;0.126;0.0117;;;Late Pleistocene;;;;;;;
Mammuthus columbi;Mammuthus columbi;Kyle, Saskatchewan;50.833333;-108.116667;0.0124;0.012;2;K;Late Pleistocene;;Canada;Saskatchewan;Harington, C. R. (2017): The Kyle Mammoth: A Late Pleistocene Columbian mammoth from southern Saskatchewan, Canada. In: Quaternary International 443, S. 79–87. DOI: 10.1016/j.quaint.2017.02.015.;;;
Mammuthus columbi;Mammuthus columbi;Chum Creek;50.846111;-119.629723;2.588;0.0117;;;Pleistocene;;CA;British Columbia;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus imperator;Chum Creek;50.846111;-119.629723;2.588;0.0117;;;Pleistocene;;CA;;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Chum Creek;50.846111;-119.629723;2.588;0.0117;;;Pleistocene;;CA;British Columbia;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus columbi;Shuswap Lake;50.946388;-119.258614;2.588;0.0117;;;Pleistocene;;CA;British Columbia;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus imperator;Shuswap Lake;50.946388;-119.258614;2.588;0.0117;;;Pleistocene;;CA;;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Shuswap Lake;50.946388;-119.258614;2.588;0.0117;;;Pleistocene;;CA;British Columbia;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus imperator;Blindloss Gravel Pit [EfOm-VP];50.95;-110.133333;0.029;0.0118;2-1;;;;;;;;;
Mammuthus columbi;Mammuthus columbi;Bindloss Gravel Pit;50.953569;-110.13593;0.01103;0.01083;1;W;Early Holocene;;CA;Alberta;"Hills, Leonard V.; Harington, C.Richard (2003): New radiocarbon dates for Columbian mammoth and Mexican horse from southern Alberta and the Lateglacial regional fauna. In: Quaternary Science Reviews 22 (14), S. 1521–1523. DOI: 10.1016/S0277-3791(03)00124-0.";;;
Mammuthus columbi;Mammuthus imperator;Wiseton [EhNv-VP];51.316667;-107.65;0.01074;0.01046;1;W;;;;;;;;
Mammuthus columbi;Mammuthus columbi;Quesnel Forks;53;-122.5;0.126;0.0117;5-1;;Late Pleistocene;;CA;British Columbia;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus imperator;Quesnel Forks;53;-122.5;0.126;0.0117;5-1;;Late Pleistocene;;CA;;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus jeffersonii /M. columbi;Quesnel Forks;53;-122.5;0.126;0.0117;;;Late Pleistocene;;CA;British Columbia;I. M. Cowan. 1941. Fossil and subfossil mammals from the Quaternary of British Columbia. Transactions of the Royal Society of Canada, Section IV Geological Sciences including Mineralogy, Third Series 33(4):39-50;;;
Mammuthus columbi;Mammuthus columbi;Babine Lake;54.813107;-125.958785;0.04463;0.04203;3;W;Late Pleistocene;;CA;British Columbia;"Harington, C. R.; Tipper, H. W.; Mott, R. J. (1974): Mammoth from Babine Lake, British Columbia. In: Can. J. Earth Sci. 11 (2), S. 285–303. DOI: 10.1139/e74-025.";;;
Mammuthus columbi;Mammuthus columbi;Dawson Locality 8 [Rasmussen and Lacross Claim] [KkVj-VP-8];63.8;-139.066667;0.02959;0.02879;3-2;;;;;;;;;
Mammuthus columbi;Mammuthus columbi;81st Avenue, Oakland;37.755489;-122.181634;0.24;0.012;;;Rancholabrean;;;;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Black's Station;38.502474;-120.499766;0.24;0.012;;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;coordinates of Black Station Inn, California;;
Mammuthus columbi;Mammuthus columbi;Chandler Sand Pit, Rolling Hills Estates;33.78774;-118.345226;0.13;0.12;5e;W;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Chicken Ranch Slough, Sacramento;38.583192;-121.421059;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;China Lake;35.717585;-117.614427;0.075;0.011;5-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Cliff House Beach;38.67574;-121.532502;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;only Cliff House Way in Cal., Cliff House Beach in Maine;;
Mammuthus columbi;Mammuthus columbi;Collinsville;38.075652;-121.849712;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Costeau Pit, Laguna Hills, El Toro;33.599217;-117.691882;0.057;0.04;3;W;Wisconsinan;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Cypress and Slauson Avenues, Hyde Park;;;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;very unclear, couldn't decide the coordinates;;
Mammuthus columbi;Mammuthus columbi;Dry Creek;33.755303;-117.753537;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Frito-Lay Plant, Westchester;33.956088;-118.405570;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;coordinates Westchester,LA, no Frito-Lay there;;
Mammuthus columbi;Mammuthus columbi;Garber Farm;;;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;no Garber Farm in KA;;
Mammuthus columbi;Mammuthus columbi;Gordon Gulch, Lindsay;35.718719;-118.926495;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Guadalupe River, San Jose;37.246109;-121.871085;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Harrison Street Tunnel, Oakland;37.796654;-122.271690;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Hawthorne;33.916825;-118.343575;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Higgen's Tar Beds, Carpinteria;34.387602;-119.512082;0.075;0.012;5-1;;Wisconsinan;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Humboldt Point;40.75375;-124.234775;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Imperial Highway, La Habra;33.917423;-117.948128;0.075;0.012;5-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Jersey;33.713724;-117.791554;0.12;0.012;5-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;Only NEW Jersey, Irvine in Kalifornien;;
Mammuthus columbi;Mammuthus columbi;Las Vegas Basin (20 miles north);;;0.15;0.014;6-2;;;;;;;;;
Mammuthus columbi;Mammuthus columbi;Las Vegas Wash;36.110765;-114.922105;0.15;0.014;6-2;;;;;;;;;
Mammuthus columbi;Mammuthus columbi;Livermore Valley;37.680341;-121.792090;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Lomita;33.792325;-118.313961;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Lone Pine;36.570168;-118.089155;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Los Angeles Brick Yard No. 3;34.104223;-118.330822;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;"coordinates of ""Brickyard Pub"", no ""Brick Yard""";;
Mammuthus columbi;Mammuthus columbi;Los Angeles River, San Pedro;33.760603;-118.200792;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Melrose Avenue and La Cienega Boulevard, Los Angeles;34.08203;-118.376484;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Millbrae;37.599638;-122.405055;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Mission San Jose, Fremont;37.538075;-121.915766;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Mormon Slough, Manteca;37.953324;-121.306241;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;coordinates of Mormon Slough in Stockton, no in Manteca;;
Mammuthus columbi;Mammuthus columbi;Nevada State Prison;39.168056;-119.736853;0.15;0.014;6-1;;;;;;;;;
Mammuthus columbi;Mammuthus columbi;Potter Creek Cave [5357;40.796886;-122.280284;0.11;0.0115;5.5-1;;;;;;;;;
Mammuthus columbi;Mammuthus columbi;Rio Vista No. 2;37.886569;-122.193052;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;Rio vista in Orinda;;
Mammuthus columbi;Mammuthus columbi;Rodeo Oyster Bed, San Pablo Bay;38.02421;-122.407330;0.13;0.07;5-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Rodeo Station No. 2;38.032881;-122.244784;0.126;0.0117;5-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Sallee Ranch, San Benito River Valley;36.896008;-121.561662;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;coordinates of San Benito River;;
Mammuthus columbi;Mammuthus columbi;San Antonia Creek;34.779276;-120.537258;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;San Antonio Creek;;
Mammuthus columbi;Mammuthus columbi;San Clemente State Beach;33.404509;-117.603753;0.024;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;San Miguel Island;34.034805;-120.354874;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;San Pedro;33.737009;-118.294761;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Sand Mound Slough, Oakley;38.011436;-121.616763;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Santa Cruz;36.961682;-122.024337;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Santa Cruz Island West;34.029035;-119.851311;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Seal Beach near 15th Street;33.740337;-118.098975;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Seal Beach Offshore;33.733877;-118.109790;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;St. Vincent de Paul;34.029383;-118.275134;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;St. Vincent Paul Church, LA;;
Mammuthus columbi;Mammuthus columbi;Stockton;37.971743;-121.286110;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Thornton Beach, San Francisco;37.721225;-122.379801;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Valley Wells;35.829152;-117.328340;1.9;0.012;;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
Mammuthus columbi;Mammuthus columbi;Wanis View Estates;33.212857;-117.313721;0.24;0.012;7-1;;Rancholabrean;;US;California;Jefferson, G. T. (1991): A catalogue of Late Quaternary vertebrates from California.: Los Angeles, California: Natural History Museum of Los Angeles County (Technical reports, 5).;;;
